attention_length,b_max_len,batch_size,downsample,dropout,embed_size,h_max_len,hidden_next,hidden_size,lr,max_length,model,n_classes,n_epochs,n_layers,num_samples,trainable_embeddings,vocab_size,xp,epoch,class,tp,tn,fp,fn,recall,precision,specificity,f1,accuracy,competition,train_loss
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,22,3,6875,1228,1445,447,0.9389511062551216,0.8263221153846154,0.4594089038533483,0.8790436005625879,0.8107053526763381,62.15165982013989,0.5006847195969626
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,23,0,177,9105,148,565,0.238544474393531,0.5446153846153846,0.9840051875067546,0.33177132146204313,0.928664332166083,62.51249028533363,0.5168554766510196
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,23,1,32,9797,35,131,0.19631901840490798,0.47761194029850745,0.996440195280716,0.2782608695652174,0.983391695847924,62.51249028533363,0.5168554766510196
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,23,2,840,7729,498,928,0.4751131221719457,0.6278026905829597,0.9394676066609943,0.5408886027044431,0.857328664332166,62.51249028533363,0.5168554766510196
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,23,3,6853,1261,1412,469,0.9359464627151052,0.8291591046581972,0.471754582865694,0.8793225123500353,0.8118059029514757,62.51249028533363,0.5168554766510196
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,24,0,255,8994,259,487,0.3436657681940701,0.4961089494163424,0.9720090781368205,0.40605095541401276,0.9253626813406703,63.433995781059174,0.48466272174329433
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,24,1,37,9798,34,126,0.22699386503067484,0.5211267605633803,0.9965419039869813,0.3162393162393162,0.983991995997999,63.433995781059174,0.48466272174329433
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,24,2,805,7851,376,963,0.45531674208144796,0.6816257408975445,0.9542968275191442,0.5459477789081044,0.8660330165082541,63.433995781059174,0.48466272174329433
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,24,3,6846,1290,1383,476,0.9349904397705545,0.8319358366751731,0.4826038159371493,0.8804578483698797,0.8140070035017509,63.433995781059174,0.48466272174329433
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,25,0,256,9001,252,486,0.3450134770889488,0.5039370078740157,0.9727655895385281,0.4096,0.9261630815407704,65.42133895858777,0.4787370354721275
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,25,1,30,9806,26,133,0.18404907975460122,0.5357142857142857,0.9973555736371034,0.273972602739726,0.9840920460230115,65.42133895858777,0.4787370354721275
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,25,2,908,7750,477,860,0.5135746606334841,0.6555956678700361,0.9420201774644463,0.5759594037424675,0.8662331165582792,65.42133895858777,0.4787370354721275
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,25,3,6788,1415,1258,534,0.9270691068014204,0.8436490181456624,0.5293677515899738,0.8833940655908381,0.8207103551775888,65.42133895858777,0.4787370354721275
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,26,0,197,9099,154,545,0.26549865229110514,0.5612535612535613,0.9833567491624338,0.3604757548032937,0.9300650325162582,63.53391806372821,0.47172425602714946
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,26,1,48,9776,56,115,0.294478527607362,0.46153846153846156,0.9943043124491456,0.3595505617977528,0.9828914457228615,63.53391806372821,0.47172425602714946
