attention_length,b_max_len,batch_size,downsample,dropout,embed_size,h_max_len,hidden_next,hidden_size,lr,max_length,model,n_classes,n_epochs,n_layers,num_samples,trainable_embeddings,vocab_size,xp,epoch,class,tp,tn,fp,fn,recall,precision,specificity,f1,accuracy,competition,train_loss
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,15,0,88,9143,125,638,0.12121212121212122,0.4131455399061033,0.98651273198101,0.18743343982960597,0.9236541925155093,54.58495821727019,0.5943672875812178
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,15,1,8,9815,7,164,0.046511627906976744,0.5333333333333333,0.9992873141926288,0.0855614973262032,0.9828897338403042,54.58495821727019,0.5943672875812178
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,15,2,574,7828,412,1180,0.3272519954389966,0.5821501014198783,0.95,0.41897810218978104,0.8407044226535921,54.58495821727019,0.5943672875812178
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,15,3,6958,830,1822,384,0.9476981748842277,0.7924829157175398,0.3129713423831071,0.8631683413968491,0.7792675605363218,54.58495821727019,0.5943672875812178
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,16,0,95,9172,96,631,0.13085399449035812,0.4973821989528796,0.9896417781614156,0.20719738276990185,0.9272563538122873,56.31197771587744,0.5902665983867519
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,16,1,16,9800,22,156,0.09302325581395349,0.42105263157894735,0.9977601303196905,0.1523809523809524,0.9821893135881529,56.31197771587744,0.5902665983867519
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,16,2,630,7796,444,1124,0.35917901938426455,0.5865921787709497,0.9461165048543689,0.44554455445544555,0.8431058635181109,56.31197771587744,0.5902665983867519
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,16,3,6962,923,1729,380,0.9482429855625171,0.8010585663329881,0.3480392156862745,0.868458803717333,0.7889733840304183,56.31197771587744,0.5902665983867519
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,17,0,39,9253,15,687,0.05371900826446281,0.7222222222222222,0.9983815278377212,0.1,0.9297578547128277,53.66573816155989,0.5747830387393317
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,17,1,10,9809,13,162,0.05813953488372093,0.43478260869565216,0.9986764406434535,0.10256410256410256,0.9824894936962177,53.66573816155989,0.5747830387393317
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,17,2,550,7893,347,1204,0.31356898517673887,0.6131549609810479,0.9578883495145631,0.4149377593360996,0.8448068841304783,53.66573816155989,0.5747830387393317
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,17,3,7102,734,1918,240,0.9673113593026423,0.7873614190687361,0.27677224736048267,0.8681090331255348,0.7840704422653593,53.66573816155989,0.5747830387393317
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,18,0,114,9172,96,612,0.15702479338842976,0.5428571428571428,0.9896417781614156,0.24358974358974358,0.929157494496698,57.119777158774376,0.5691030341403778
